host_id,host_name,host_since,host_url,host_location,about_host
36549783,Jeffrey,6/23/2015,https://www.airbnb.com/users/show/36549783,"Chicago, Illinois, United States","I am a divorced father of four. That's my three youngest kids in the scooter sidecar with me. My oldest is all grown up and just graduated from law school in Texas. 
I worked for Apple. I currently consult with companies about technology/internet/social media/marketing/branding. We own the entire building and I work and live (some of the time) on the third floor with tenants on first floor. We use AirBnB for the Garden Apartment (totally private), the second floor is a hostel style AirBnB, and upstairs on the 3rd floor we have up to three bedrooms that are available most days and every other weekend (when my kids are not staying with me).
I enjoy going on bike rides to the beach with my kids, and my girlfriend and her kids. I love to read and I am a tech geek. I am a coffee OR tea drinker and after drinking both black for almost forty years, I have started using cream in them — a habit I picked up in Nairobi, Kenya a couple years ago when I was doing some missionary work (plus my girlfriend uses cream and so I have no choice). 
If I had to pick some things I can't live without: my girlfriend (and her boys); my kids; my technology; my morning coffee; my fellowship; and my friends. And I love to watch movies. Old. New. Comedy. Mystery. Action. It doesn't matter. I like them all. 
I enjoy working out — lifting weights and riding a bike, plus I am a life-long swimmer. I also just started playing hockey! At age 52! Crazy. 
We have been hosting guests for three years now. We have over 141 reviews. We are a SuperHost. We love this. And we are really good at it.
I am a pretty laid back guy. I like things to be neat and tidy, but it's hard to do without motivation. AirBnB has been the motivation to get our place all tricked out and we are very proud of it. We hope you will enjoy staying here. All of our units are in a great neighborhood—in a great city. We have lots of suggestions for fun stuff to do, not the typical touristy stuff, but cool Chicago things that Chicagoans like to do/see. "
16479196,Marco,6/6/2014,https://www.airbnb.com/users/show/16479196,"Chicago, Illinois, United States","I love outdoor and water sports, and since moving to Miami I have picked up Kayaking, Paddle boarding and Kite boarding.  I am a Professional systems engineer and consultant and constantly travel for work or leisure so my place is often available and has everything you will need for a pleasure or business trip and if there is anything I can do to make your trip more enjoyable just ask and I will be do my best to make it happen. I know Miami and Chicago pretty well so I can provide any recommendations from Best restaurants, cheap eats or things to do just hit me up :)"
33605887,Ewa,5/17/2015,https://www.airbnb.com/users/show/33605887,"Chicago, Illinois, United States",
22550008,Alex & Annie,10/14/2014,https://www.airbnb.com/users/show/22550008,"Chicago, Illinois, United States","Alex says: 
I love Chicago sports: specifically the Bears, Cubs, Bulls, and Blackhawks. 

Ideally, all of my vacations would involve a beach and a cold beverage, but I'm beginning to see the appeal of doing some learning on vacations, too. 

Annie says: 
Alex is the sports fanatic... I'm the occasional sports fan... but really I love reading, learning, concerts, and when I'm lucky enough, traveling. Plus, being a mommy is pretty great, too! 


Both of us run this Airbnb, so please expect to hear or see both/either of us! 

We can't wait to have you in our home and help you enjoy our favorite city! "
14972711,Karina,5/1/2014,https://www.airbnb.com/users/show/14972711,"Chicago, Illinois, United States","Love to travel, explore new places, and get to know new people. I am new to airbnb and I am looking forward to a new experience. I live in West Town/Ukranian Village, Chicago with my fiance and dog, and we are welcoming travelers to our spare room. "
29716517,Ronaldo And Carla,3/21/2015,https://www.airbnb.com/users/show/29716517,"Chicago, Illinois, United States","Ronaldo: 
Super friendly guy, easy going and very relax. 
Engineer and Flamenco Dancer. 
Moved to Chicago on July 2011.
Enjoy travel, A LOT!!!! 
I also enjoy Music, arts, dance, meeting new people and I LOVE being a host...

Carla:
Very artistic, easy going, peaceful and friendly
Professional Photographer and Chef
Moved to Chicago on December 2015.
Enjoy travel, A LOT!!!! "
36865855,Javier,6/27/2015,https://www.airbnb.com/users/show/36865855,"Chicago, Illinois, United States","I am a human resources professional at IBM. I enjoy traveling, time with family and friends, cooking, reading and cycling."
6458878,Liridon,5/18/2013,https://www.airbnb.com/users/show/6458878,"Chicago, Illinois, United States",I'm a travel enthusiast and world history buff. I love meeting people from all over the U.S. & world and learning about where they're from. I have a motto in life: carpe diem and try to live by it everyday!
7487276,Margaret,7/14/2013,https://www.airbnb.com/users/show/7487276,"Chicago, Illinois, United States","I am an artist and I teach art at DePaul University in Chicago.  I love learning about and seeing new places and getting a feel for the people who live there.  Nature, animals, landscape and culture are all on my list of favorites.  There are many many places in this world I have yet to see!  I love being an Airbnb host because I get to meet so many interesting people, even when I am not traveling!"
34141338,Jennifer,5/24/2015,https://www.airbnb.com/users/show/34141338,"Chicago, Illinois, United States",
37071724,Hussein,6/29/2015,https://www.airbnb.com/users/show/37071724,"Chicago, Illinois, United States",Hi! Welcome! My name is Hussein and my wife’s name is Saarah. We have lived in Chicago for 6 years. I am originally from an island located in the shores of East Africa called Mombasa in Kenya. Saarah grew up in the capital city called Nairobi. We love to travel and meet new people :)
36370758,Rebecca,6/21/2015,https://www.airbnb.com/users/show/36370758,"Chicago, Illinois, United States","Hello!  I'm Rebecca, but call me Stolie. I have been a self-employed musician and condo owner since 2007.  I get to sing and entertain for a living, so my job is basically to make people happy!  It doesn't get much better than that. :)

I feel like this sentiment transfers to my style as an Airbnb host -- I want to make people feel immediately welcomed, at home, and comfortable.  When we meet, I will greet you with a HUG (my dad taught me this and I can't help it!)

About me:  I love being outside, riding my bike, going to the beach, the gym, the park. I don't watch much TV, but if I need screen time, I've got Netflix to marathon series or movies. I eat pretty healthy at home, but I love going out to eat even more, accompanied by a cocktail, wine or beer. (Or out for drinks accompanied by food!)

I've got some travel plans ahead of me, but in the meantime, I'm learning about other cultures just by having YOU stay with me! Every new visitor opens my eyes to something new about a place, or a people, and it makes me love humans even more. Thanks for sharing yourself with me! :)"
37101639,Stephanie,6/30/2015,https://www.airbnb.com/users/show/37101639,"Chicago, Illinois, United States","Hi there, 
I'm Stephanie. Born and raised in Eastern Europe - Ukraine. Came to the States over 20 years ago and love both this country as well as travelling to new places. 
Back at home, I was an economist, now I am a caregiver and I absolutely love what I do. Love the people and personal connections I make with them, love helping others and seeing how happy they get when they know they can rely on me. I have a daughter who lives abroad and a son who also lives in Chicago. I like keeping myself busy, work a lot, and I also love cooking. Have met some interesting guests and am happy to share my home good people from all over the world. 

Safe travels, guys!

"
33980307,Erika,5/22/2015,https://www.airbnb.com/users/show/33980307,"Chicago, Illinois, United States","Coffee
Music
Wine
Thai Food
Laid Back"
4956971,Kai,2/4/2013,https://www.airbnb.com/users/show/4956971,"Chicago, Illinois, United States",Just a trader from Chicago hoping to see the world!
33924779,Mark,5/21/2015,https://www.airbnb.com/users/show/33924779,"Long Beach, California, United States","I'm an Architect who grew up in Texas and lived most of my professional life in Chicago; my husband and I moved to Long Beach, CA in 2015.  We love travel when we can afford the time, and when we do we always look for unique places to stay.  We love the relaxed nature of home sharing, so we're very excited about sharing our Chicago home with other Airbnb members!"
37190091,Sheila,6/30/2015,https://www.airbnb.com/users/show/37190091,"Chicago, Illinois, United States","My name is Sheila. I am a worker in a local non-for-profit. My roommate and best friend, Nick is a craftsperson who loves community and travels a lot for work and visiting the various places he calls home. I like being creative, but would never call myself an artist. More crafty than anything else. I would love to travel to Asia again someday. 

As a traveler, I am low-key, low-maintenance and helpful. Its the art of being present and useful but not being underfoot. Understanding that people have a need for both company and solitude. 

Nick is friendly, outgoing, and very helpful, and has a quiet contemplative side as well. He has traveled all over the US."
30277514,Nick,3/30/2015,https://www.airbnb.com/users/show/30277514,"Chicago, Illinois, United States","I was born and raised on the north side of Chicago.  My wife is from Manhattan by way of Rochester and Cleveland.  We live with our son in Logan Square.

She's an academic and I am an entrepreneur and real estate investor.  We both love design, art and photography.

We keep telling ourselves that we're going to start cooking more, but constantly find ourselves out exploring new restaurants and revisiting neighborhood favorites.

As hosts, we pride ourselves on being responsive, providing a clean, friendly environment, and sharing enough local knowledge to help you experience the city not only as a tourist, but also like a local."
34959956,Trevor,6/4/2015,https://www.airbnb.com/users/show/34959956,"Barrington, Illinois, United States","I was born and raised in the Chicagoland area which has made me an avid Chicago sports fan. I love to attend Cubs, Blackhawks, Bulls and Bears games and coach local youth sports teams in my free time. I also enjoy good food and craft beer and will gladly travel out of my way to go a highly regarded restaurant or a coveted beer release. I am currently studying for the CPA test which takes up a good portion of my free time, but I hope to be able to travel and see more of the world once I have completed all portions of the testing. I strive to provide my guests with the best possible lodging experience and my goal is to make their trip a memorable one. I have done a fair share of traveling myself so I know how important the little thing are, and try to accommodate any groups specific needs. "
29798667,Janu,3/22/2015,https://www.airbnb.com/users/show/29798667,"Chicago, Illinois, United States","Love food, travel and wine...."
37247446,Brett,7/1/2015,https://www.airbnb.com/users/show/37247446,"Chicago, Illinois, United States",
37279996,Yesenia&Rita,7/1/2015,https://www.airbnb.com/users/show/37279996,"Chicago, Illinois, United States","Young Professional who loves to travel the world. I like to take a vacation every chance I can get. I know what its like to arrive to a new city with no idea what to do first and with a burning desire to experience the best culture the city has to offer, let me help you enjoy and discover Chicago! I enjoy hosting with the help of my mother because we enjoy meeting new people and listening to a new point of view on life that my guests may have.

"
37358981,Laura,7/2/2015,https://www.airbnb.com/users/show/37358981,"Chicago, Illinois, United States",
8267713,Sharon,8/19/2013,https://www.airbnb.com/users/show/8267713,"Chicago, Illinois, United States","Chicago is""My Kind Of Town""... We have lived in the neighborhood for many years. Friendly neighbors. The Botanic Garden is one of my favorite places to visit in any of Chicago's 4 Seasons. We enjoy Lincoln Park Zoo, Navy Pier, Willis Tower & The John Hancock, Cloud-gate, Art Institute, MSI, MCA, Field, Shedd Aquarium, Planetarium, Soldier Field, United Center, Wrigley Field, Sox Park & The Chicago Theatre, just to name a few. Chicago is full of ""neighborhoods"" like Ukraine Village, River North, Uptown, Wrigleyville, DePaul, Logan Square, Old Town, Chinatown, Gold Coast and so many more."
20578972,Cassandra,8/26/2014,https://www.airbnb.com/users/show/20578972,"Chicago, Illinois, United States","My husband and I started staying in Airbnb's while exploring cities in America. We travel so much, and love Chicago so much, that we thought it made sense to share our home as well!

We adore this city and are happy to give you any tips or tricks to have the best possible trip.

We love to travel too and are always on the lookout for suggestions. We love Puerto Rico, and recently visited Germany, London, Paris & Barcelona. Our next big trips are Iceland and Italy."
15978356,Priya,5/25/2014,https://www.airbnb.com/users/show/15978356,"Westchester, Illinois, United States",Project Manager and Founder of a non-profit in Chicago. Loves traveling and exploring new places. :o)
28183266,Allyson,2/22/2015,https://www.airbnb.com/users/show/28183266,"Chicago, Illinois, United States","I'm a single mother to a beautiful 5 year old (so if you have children I'll be able
to give you pointers on what to do with them or can help with anything you might need). I'm orginally from Scoltand but have lived in Chicago for the past 25 years. I love to travel and do it as much as possible. I've used Airbnb all over the world I'm looking forward to hosting and meeting a ton of fascinating people. I've lived in Logan Square for the past 18 years ""I just love it"" and believe you will too. Feel free to ask anything, we will see what we can do. "
11344466,Becky,1/15/2014,https://www.airbnb.com/users/show/11344466,"Chicago, Illinois, United States","My husband, Zev, and I live in Chicago with our four kids, Avi, 12; Tomer, 11; Shayna, 6; and Moshe, 4. Both Zev and I have full time jobs in the computer sector, he as a web coder and me as an eLearning developer. We're passionate about music (Zev leads a great Jewish rock band called Farbrengiton) and dedicated to family, friends, and community."
37624781,Anna-Lisa,7/5/2015,https://www.airbnb.com/users/show/37624781,"Chicago, Illinois, United States","I'm a working professional with a passion for travel, dance, and adventure.  I work in the music industry and love live music, so you can usually find me checking out a concert around the city.  

I tend to keep very busy and am always on the go.  A typical summer weekend might consist of biking to the beach, attending a street fest, BBQing with friends, attending a book club, running a race, working out, camping, bike riding, checking out a new restaurant...basically anything.  I'm always up for a random road trip, and trying new things or seeking out an adventure.

In 2010 I made a New Years resolution to get out of the country at least once a year; it was the best New Years resolution I've ever made.   Since then I have traveled to the Dominican Republic, St. Lucia, Costa Rica, Italy, Thailand, Vietnam, Jamaica, Grand Cayman Islands, Mexico, and Peru.  

In the interim between my own travels, I love to host fellow travelers and help make their own experiences as comfortable as possible. "
37627775,Marc,7/5/2015,https://www.airbnb.com/users/show/37627775,"Chicago, Illinois, United States","We are a brother and sister team born and raised on the north side of the city of Chicago. We have spent our whole lives in the city. We love to travel, listen to a wide range of music, and enjoy the arts. Our careers take up most of our time, but we are looking forward to hosting our listing on Airbnb and welcoming everyone to Chicago like only we know how to do."
37691066,Irais,7/6/2015,https://www.airbnb.com/users/show/37691066,"Chicago, Illinois, United States","Hi there!
Come on over to our place and enjoy the beautiful Uptown area! My name is Irais (E-DAH-eice- if you can't roll your R's) :)   I currently live in a two bedroom condo with my fiance, Lucas. 

We LOVE:
Uptown 
Pizza
Traveling & Exploring our lovely city 
We are always looking to meet new people & would love to have you as a guest!"
31824509,Andrew,4/23/2015,https://www.airbnb.com/users/show/31824509,"Chicago, Illinois, United States",
13757170,Mike,3/31/2014,https://www.airbnb.com/users/show/13757170,"Orlando, Florida, United States","Resident of Orlando, FL for over 25 years who loves Chicago and the beach!"
37837418,Matthew,7/7/2015,https://www.airbnb.com/users/show/37837418,"Chicago, Illinois, United States",
36541232,G,6/23/2015,https://www.airbnb.com/users/show/36541232,"Chicago, Illinois, United States",
37912604,Laura,7/8/2015,https://www.airbnb.com/users/show/37912604,"Chicago, Illinois, United States",Hi! I'm an enthusiast seeking adventure. I opt for the simple pleasures!  Getting to know individuals and their stories (on the road or in my home) is one thing I truly enjoy! 
3864700,Emmanuel,10/14/2012,https://www.airbnb.com/users/show/3864700,"Chicago, Illinois, United States","im originally from ghana but been in chicago for about 12 years , just graduated from a culinary and hosptiality management school.currently in part school.I enjoy hosting people from all over the world and gives me opportunity to learn from others cultures and lifestyles .hobbies....dance , reading ,biking,sightseeing.
i love chicago so i turn to share my fav events in summer with guest.
JULY 5-9...TASTE OF CHICAGO @GRANT PARK DOWNTOWN 
AUGUST (Phone number hidden by Airbnb) TH ANNUAL CHICAGO AIR AND WATER SHOW @NORTH AVE 
AUGUST 31ST- SEPT 3RD ...39TH ANNUAL CHICAGO JAZZ FESTIVAL @millennium park and chicago cultural cent (Phone number hidden by Airbnb) TH ANNUAL WORLD MUSIC FESTIVAL @MILLENNIUM PARK 
 "
37919055,Michael,7/8/2015,https://www.airbnb.com/users/show/37919055,"Chicago, Illinois, United States","My wife and I have been living in Chicago since 2014 and are both teachers in Chicago Public Schools.  We moved here from the great state of Iowa and both graduated from the University of Iowa.  We love football, biking, playing card games, and drinking good beer.

We're usually free during the summers.  We'd happily show you around the city and introduce you to Chicago's many great dining/drinking establishments.  If you're attending an event or a show, we'd also be happy with pointing you in the right direction and then getting out of your hair!


"
27500143,Yoel,2/9/2015,https://www.airbnb.com/users/show/27500143,"Chicago, Illinois, United States",
37989326,Terry,7/9/2015,https://www.airbnb.com/users/show/37989326,"Chicago, Illinois, United States","A young professional who grew up in the suburbs of Chicago. I enjoy staying active by exercising on a regular basis and traveling as much as I possibly can. I absolutely love meeting and getting to know new people, everybody's story is unique. On the weekends I like to get together with friends for some drinks, hit up a street festival or try a new restaurant. There is never a dull moment in the city."
38046978,Liz,7/10/2015,https://www.airbnb.com/users/show/38046978,US,
5523510,Fabiany & Ben,3/18/2013,https://www.airbnb.com/users/show/5523510,"Chicago, Illinois, United States","We are an adventurous couple, who love to cook, travel, and meet new people.  We are happy to host visitors to Chicago who need a convenient location to explore all that the city has to offer. Things we love include brunch, a good movie, the outdoors, friends & family, and our precious ""Daughter"" Nixy. Our favorite movies include Death Becomes Her, the Harry Potter series, Lord of the Rings, and The Shining, just to name a few. We have a taste for spicy ethnic foods, especially Thai, Indian, Latin, and Cajun cuisine. 
We are easy going, and always enjoy getting to know new people.  As hosts, you can expect us to be attentive to your needs, and can be as engaged or private as you desire.  On the weekends, we will be happy to cook you a meal, and guide you to some incredible local entertainment and amenities.  We speak speak English, Spanish, and Portuguese and love to share cultural experiences and talk about world travel.  

 (Website hidden by Airbnb)"
37190789,Jason,6/30/2015,https://www.airbnb.com/users/show/37190789,"Chicago, Illinois, United States","BridgeStreet Global Hospitality is the leading international provider of serviced apartment experiences. Whether you're staying three days, three weeks or three years we can give you the space, freedom and comfort of serviced apartment living, wherever you need to be. From luxury living at exclusive properties in the heart of the city, to great value accommodation in fantastic locations, our family of brands give you a wide range of choices to suit your needs and budget. BridgeStreet and its Alliance members offer over 50,000 corporate apartments in 60 countries across the globe. "
37770111,Frank,7/7/2015,https://www.airbnb.com/users/show/37770111,"Chicago, Illinois, United States","We are fans of life, fun and exposing ourselves too new things. We love to travel & learn about other cultures and more importantly, experience others way of life!  Chicago has been home for us, and we'd love to give our guests a piece of the city that we call home. "
38134747,Debbie,7/11/2015,https://www.airbnb.com/users/show/38134747,"Chicago, Illinois, United States","I enjoy meeting people who come to Chicago & do my best to make their stay here pleasant for them.

Usually when I travel, I am going somewhere to visit family or friends.   But the times I have stayed at an Airbnb, I have had an enjoyable time also.  "
38186342,Carmen & John,7/11/2015,https://www.airbnb.com/users/show/38186342,"Chicago, Illinois, United States","We love all this city has to offer and want to make sure our guests feel welcome by providing more than a place to stay.  Our goal is for our guests to feel like this is their home away from home.  I volunteer with the City of Chicago Greeter Program providing free tours mostly to Spanish speaking tourists.  I love to cook.  John loves music and is can be found mostly in his man cave listening to his awesome audio equipment.  We invite all our guests to share a meal, a walk, coffee or whatever fits their schedule.  Ask us about city and if we don't know we will find out for you.  Meeting different people and getting to know them better is the fun part of hosting.  "
38260866,Rosalind,7/12/2015,https://www.airbnb.com/users/show/38260866,"Chicago, Illinois, United States","My husband and I have traveled with Airbnb for years, and decided it was time we share our home too. We really believe in what Airbnb does to connect people from all corners of the globe.

Like any true born-and-raised Chicagoan, I'm supremely proud of our city and share its treasures with a little bit of giddiness every time. As a host, I want you to get the most out of your visit. Whether you're in town sightseeing, for a special event, busy with work, visiting family, or taking a break from it all, we're here for you!

I'm an artist, wife, family gal and dog-owner who enjoys the pure and simple moments of life."
38263815,Jacob And Bhakti,7/12/2015,https://www.airbnb.com/users/show/38263815,"Chicago, Illinois, United States",
38295563,Shan,7/12/2015,https://www.airbnb.com/users/show/38295563,"Chicago, Illinois, United States",
686562,Patricia,6/10/2011,https://www.airbnb.com/users/show/686562,"Chicago, Illinois, United States","I live in Chicago with my 3 children and Maltese-Shih Tzu dog. I love to travel and I like to meet new people. I have had great experiences staying in Airbnb rentals in Rome, Florence, Madrid, and New York City. I love living in Chicago, and I am happy to make suggestions of where to go, what to do, and where to eat in the city. I am a professional birth and postpartum assistant, a graphic designer/marketing/PR specialist, a private chef, and a longtime yoga practitioner. I like music, art, and film. We are a liberal, open-minded, gay-friendly family and we enjoy meeting international guests."
38405611,Paxton,7/13/2015,https://www.airbnb.com/users/show/38405611,"Chicago, Illinois, United States","Hi! I'm Pax! I moved from California to Chicago 3 years ago. 
- 13 countries and counting
- Community sharing <3 
- su casa es tu casa
- Love always wins! "
8222839,Nova,8/17/2013,https://www.airbnb.com/users/show/8222839,"Chicago, Illinois, United States","I'm a professional who travels a lot for work, and split my time often between Los Angeles, New York, and Chicago. "
38460169,Emily,7/14/2015,https://www.airbnb.com/users/show/38460169,"Chicago, Illinois, United States","Southern gal who met a northern boy and made a life (and a baby boy) in the Midwest! Lover of travel, food, books, running and a nice glass of bourbon.

We love to host and we're proud to wear the Airbnb Super Host badge on our profile.
We love Chicago and naturally, we'd love to host you in Chicago!"
6198214,Brian,5/2/2013,https://www.airbnb.com/users/show/6198214,"Chicago, Illinois, United States","Hi! My name is Brian and I'm trying to see the world. 

Obsessed with all things European, and try to bring that influence into my home. Also, huge Game of Thrones and Marvel nerd."
27975970,Shawn,2/18/2015,https://www.airbnb.com/users/show/27975970,"Chicago, Illinois, United States","Hi! I'm Shawn. My fiancé Eric is on the right. We have lived in Chicago for 9 years now and still love it. I enjoy biking, singing (I'm not good), tennis, action movies, and dancing. My favorite place I've been to is Guatemala. Eric is a New York native and enjoys plays, reading, traveling and cooking. We recently traveled to Europe for 2 weeks and explored Amsterdam, Budapest, Prague, Berlin, and Paris. We will do our utmost to make your stay as pleasant and memorable as possible. "
1335936,Sara,10/25/2011,https://www.airbnb.com/users/show/1335936,"Chicago, Illinois, United States","Mathematics Teacher/Explorer
Adventurer
Traveler
Lover of global cats 
Key Lime Pie Aficionado"
36635122,Andy,6/24/2015,https://www.airbnb.com/users/show/36635122,"Chicago, Illinois, United States",Hi there! I'm a super clean and responsible individual. 
25759643,Tim,1/7/2015,https://www.airbnb.com/users/show/25759643,"Chicago, Illinois, United States","We've lived in our historic 1893 Chicago three-flat since 1979, raised our children here and now offer our Garden level and bedroom/bathrooms to AirBNB guests after our own highly successful AirBNB experiences in New York, London, Ireland, Ontario, Venice, Barcelona, Lisbon and Madrid.  My wife Barbara and I love to travel and love to share the Chicago experience with people around the world.  Come join us."
15106812,Rob,5/4/2014,https://www.airbnb.com/users/show/15106812,"Chicago, Illinois, United States","I'm a single guy and I love living in Andersonville. I spend a lot of time with friends hanging out in the neighborhood. If you need any recommendations during your stay, I can certainly help you find just the right place. I have a dachshund named Gio. I've been skiing my whole life and plan a couple of ski trips per year. In the summer months I love boating, both sail and power as well as biking and walking to to the beach. "
38820540,Anthony,7/18/2015,https://www.airbnb.com/users/show/38820540,"Chicago, Illinois, United States",Building Owner/Manager.  Live 15 minutes from rental unit.  Building has excellent long term tenants. 
38845802,Anthony,7/18/2015,https://www.airbnb.com/users/show/38845802,"Chicago, Illinois, United States",
31479594,Roberto,4/18/2015,https://www.airbnb.com/users/show/31479594,"Chicago, Illinois, United States","Easy going fun loving yet respectful guy who likes to hosts people from all over the world. I have traveled extensively for business and for pleasure and thus realize the importance of a nice, welcoming, and comfortable place where to end at the end of your day. Have so far visited 43 countries and so many more to go... Open minded and LGBTQ friendly."
5050949,Abigail,2/11/2013,https://www.airbnb.com/users/show/5050949,"Chicago, Illinois, United States","I am a 44 year old massage therapist from Chicago. Clean, quiet, and interested in the arts."
25996981,Emily,1/12/2015,https://www.airbnb.com/users/show/25996981,"Chicago, Illinois, United States","I am a state investigator and real estate broker from Florida who loves yoga and Guinness (not together). I am an avid traveler and lover of art, music, food, and the outdoors. I am a big Chicago fan and know the ins and outs of many different scenes in the city. "
39073382,Kelly,7/20/2015,https://www.airbnb.com/users/show/39073382,"Chicago, Illinois, United States",
39081603,Rafael,7/20/2015,https://www.airbnb.com/users/show/39081603,"Chicago, Illinois, United States",
39088208,Erin,7/21/2015,https://www.airbnb.com/users/show/39088208,US,
39182446,Heather,7/21/2015,https://www.airbnb.com/users/show/39182446,"Chicago, Illinois, United States","I am an entrepreneur running Lotus Center, a Chicago based holistic mental health clinic and Lotus Lofts, my AirBnB business.   In my free time, I love karaoke, dancing, great weather, beaches, yoga, travel (of course!), learning and spending time with awesome people. "
3870091,Kareeshma,7/22/2015,https://www.airbnb.com/users/show/3870091,"Chicago, Illinois, United States",
39126548,Benjamin,7/21/2015,https://www.airbnb.com/users/show/39126548,"Chicago, Illinois, United States","If you spend some time with me you'll most likely end up discussing everything from how we treat the service industry, the amazing benefits of stinging nettle / apple cider vinegar, HIT training, the future of health care, podcasting and if you should be friends with an ex. I am passionate about public health, social psychology, fitness and I'm an open book. Oh ya, and my cat...I love animals.

As a guest I am respectful, travel light and quiet when I'm usually doing work but also looking to get out and about. I love exploring and being social (I have bartended for years)."
39267292,David,7/22/2015,https://www.airbnb.com/users/show/39267292,"Chicago, Illinois, United States","Born and raised in Chicago. I’m a Cubs fan and enjoy going to Wrigley Field.  Love biking, skiing, and outdoor dining.  "
39290365,Pete,7/22/2015,https://www.airbnb.com/users/show/39290365,"Chicago, Illinois, United States",Super host here! Love the Airbnb community! Looking forward to traveling around ! 
39290149,Vanessa & Charlie,7/22/2015,https://www.airbnb.com/users/show/39290149,"Chicago, Illinois, United States","We are a brother and sister team, born in Chicago, raised in stunning Sedona, AZ (and if you haven't been there yet, that should be your next trip!) and then enticed back to our roots by all this fabulous city has to offer.  We have been back in Chicago for well over 15 years, fell in love with the Bucktown/Wicker Park area, invested in it together and have now lived in the neighborhood for nearly 9 years.  You may see Vanessa coming and going with her dog Ruby, or bump into Charlie strolling by with his lovely wife Valentina, adorable daughters Eva and Vivi, and their dog Ringo.  In the words of Sly and the Family Stone ... it's a family affair!  To that end, we recently renovated and furnished this unit to be a beautiful, comfortable place where we could host our visiting family and friends.  We are excited  to extend that invitation to you, and look forward to sharing this incredible city, location and space."
2696059,Lisa,6/20/2012,https://www.airbnb.com/users/show/2696059,"Chicago, Illinois, United States","I live in the Ukrainian Village/Wicker Park neighborhood in Chicago.  I am a designer/small business owner and work at our nearby workspace.  I've lived abroad a couple of times and love to travel, especially internationally.  I speak a little bit of French and an even smaller amount of Italian!

As a designer, I'm crazy about aesthetics, especially in my home.  I love having a clean and beautifully decorated apartment at all times!"
12924696,Peggy,3/8/2014,https://www.airbnb.com/users/show/12924696,"Chicago, Illinois, United States","I'm likable! Fairly laid back, kind and patient. I have a pretty good sense of humor.  Coming from a large family, I enjoy having people around, so hosting guests is fun for me.  I like to meet new people and love making my home available to others who wish to experience this wonderful city. "
39462823,Zac,7/24/2015,https://www.airbnb.com/users/show/39462823,"Chicago, Illinois, United States","I've built my life around hard work, friends and adventure, and everything else follows. Some of my greatest loves are as follows: 
+ Snowboarding
+ Adventure Time
+ Swimming
+ Coffee
+ Great food
+ Napping
+ Trampolines
+ Music
+ Travel
+ Culture
+ Language
+ Genuine human connection"
38563761,Tre,7/15/2015,https://www.airbnb.com/users/show/38563761,"Chicago, Illinois, United States","Young professional, that has been told is an excellent host.  Anything you would like to know feel free to ask.  "
39521801,David,7/25/2015,https://www.airbnb.com/users/show/39521801,US,
4853028,Alan & Susan,1/26/2013,https://www.airbnb.com/users/show/4853028,"Chicago, Illinois, United States","I'm an architect, my wife is a therapist,  we're both lifelong Chicago residents and very familiar with the city's cultural institutions and rich neighborhood diversity.  We love renovating and refurbishing vintage buildings such as this and look forward to welcoming people from all corners of the globe to our building and Northcenter community.  "
6427776,Thanh,5/16/2013,https://www.airbnb.com/users/show/6427776,"Chicago, Illinois, United States",An easy going person that loves to travel for pleasure and business. I like to explore different places and learn new culture. I am also very respectful of people and their way of living. I have been to at least 10 different countries in Europe and Asia. I also love eating many types of food from sushi to ceviche.
39699805,Mark,7/27/2015,https://www.airbnb.com/users/show/39699805,"Chicago, Illinois, United States","We are a gay couple in our mid 40s with no children who own our beautiful home in Lakeview neighborhood of Chicago.  We are 1/2 mile from Wrigley Field.  We had so many family and friends come to visit that we converted our lower level into a full guesthouse and finished our backyard with a pond, stream, and Koi pond with additional deck above the 3 stall garage that has a hot tub, wet bar, and gas grill.  We entertain often.  During the summer, we put a screen on the back of the house, so we can watch movies on a large screen from the deck."
39707371,Judy,7/27/2015,https://www.airbnb.com/users/show/39707371,"Chicago, Illinois, United States","I'm originally from Pittsburgh, PA. My son Patrick & his partner Matt live next door and also host Airbnb guests. I love kids, gardening, family, all things Christmas, the beach, and hosting others. I'm Aunt Judy to some and Grandma Judy to others. I just like to have fun."
39739516,Michael,7/27/2015,https://www.airbnb.com/users/show/39739516,"Chicago, Illinois, United States","I've drawn from varied interests spanning technology, real estate, design and the cultural arts to create a life for which I'm grateful.  I believe technology when used properly has a vast impact in enriching our daily lives. Mobile access across any device to music, photos, videos to collaborate real-time is essential for any person in any career in every corner of the world.

My true passion lies in the fine arts - acting. Early 2015, marked my return to performing and excited to rejoin the Chicago Theatre community.

When not emerged in a project, I'm an avid (competitive) runner, reader, writer, and proudly seeing improvement in my latest fascination for photography. Other hobbies include golf, wine, travel, and spending time with my 1 year old Retriever / Boarder Collie (Charlotte).  I'm a fan of everything Chicago including all our sports teams.  My only hope is that I don't share my grandfather’s fate of not seeing the Cubs win World Series :)"
1089952,Beth,8/31/2011,https://www.airbnb.com/users/show/1089952,"Chicago, Illinois, United States","My husband and I own this house and we love this neighborhood so much! We are easy going hosts and although we don't meet most of our guests, we are here for whatever you need. Please check out our on-line guidebook for our neighborhood faves!"
4336170,Catrina,12/5/2012,https://www.airbnb.com/users/show/4336170,"Chicago, Illinois, United States","Hey! I love hosting on Airbnb and making sure everyone has what they need to enjoy our great town See you soon!
"
